snapshot_date,chain_name,change_type,blocked_reason,source_type,source_url,enabled,chain_code
2026-03-14,牛たん炭火焼き 利久,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,生活協同組合コープかごしま,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,生活彩家,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,町田東急ツインズ,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,白木屋,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,目利きの銀次,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,眼鏡市場,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,福福屋,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,秀岳荘,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,笑笑,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,羽田空港,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,茨城交通,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,蔦屋書店,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,薬王堂,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,証明写真機 Ｋｉ－Ｒｅ－ｉ,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,豊丸水産,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,豊後高田どり酒場,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,軍鶏農場,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,近鉄百貨店,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,道北アークス,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,道南ラルズ,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,道東アークス,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,酒ゃビック,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,金光薬品,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,銀座ルノアール,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,銀政,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,長崎空港,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,風,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,食鮮館タイヨー,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,餃子の王将,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,魚民,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,魚鮮水産,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,鳥永 すすきの総本店,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,鶏のGeorge,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,黒の50,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,（株）西條,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,Ｎプラス,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
